MeteringPointGSRN;Product Type;Resolution;Unit Type;Reading Type;Start Time;Quantity;Quality
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T13:00:00Z;0,117000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T13:15:00Z;0,110000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T13:30:00Z;0,106000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T13:45:00Z;0,097000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T14:00:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T14:15:00Z;0,098000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T14:30:00Z;0,097000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T14:45:00Z;0,115000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T15:00:00Z;0,120000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T15:15:00Z;0,129000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T15:30:00Z;0,114000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T15:45:00Z;0,103000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T16:00:00Z;0,106000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T16:15:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T16:30:00Z;0,137000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T16:45:00Z;0,120000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T17:00:00Z;0,117000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T17:15:00Z;0,107000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T17:30:00Z;0,106000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T17:45:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T18:00:00Z;0,121000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T18:15:00Z;0,122000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T18:30:00Z;0,123000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T18:45:00Z;0,123000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T19:00:00Z;0,105000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T19:15:00Z;0,127000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T19:30:00Z;0,106000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T19:45:00Z;0,113000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T20:00:00Z;0,118000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T20:15:00Z;0,117000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T20:30:00Z;0,129000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T20:45:00Z;0,123000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T21:00:00Z;0,108000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T21:15:00Z;0,105000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T21:30:00Z;0,119000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T21:45:00Z;0,124000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T22:00:00Z;0,141000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T22:15:00Z;0,117000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T22:30:00Z;0,107000;OK
643007574000138589;8716867000030;PT15M;kWh;BN01;2024-09-01T22:45:00Z;0,104000;OK
